"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 26, 2018","242.80","245.35","245.85","242.10","19.42M","-0.51"
"Feb 23, 2018","244.05","237.00","244.60","236.50","40.55M","5.04"
"Feb 22, 2018","232.35","231.65","233.75","230.05","16.66M","-0.06"
"Feb 21, 2018","232.50","233.00","233.50","230.55","23.02M","0.74"
"Feb 20, 2018","230.80","228.60","232.11","228.30","18.88M","1.23"
"Feb 19, 2018","228.00","228.90","230.10","226.12","14.16M","-0.18"
"Feb 16, 2018","228.40","227.10","229.60","225.70","15.81M","1.22"
"Feb 15, 2018","225.65","227.50","227.50","224.30","15.17M","0.04"
"Feb 14, 2018","225.55","230.00","231.55","225.15","40.30M","-0.13"
"Feb 13, 2018","225.85","231.00","231.00","225.85","24.91M","-1.97"
"Feb 12, 2018","230.40","231.00","233.50","229.60","21.97M","-0.24"
"Feb 09, 2018","230.95","235.50","235.55","230.16","24.94M","-1.93"
"Feb 08, 2018","235.50","238.75","239.20","235.15","34.04M","-2.40"
"Feb 07, 2018","241.30","239.85","243.35","238.01","27.94M","0.96"
"Feb 06, 2018","239.00","241.25","243.80","238.20","37.59M","-3.20"
"Feb 05, 2018","246.90","249.00","250.35","246.90","39.71M","-1.38"
"Feb 02, 2018","250.35","255.00","256.35","240.05","76.05M","-2.21"
"Feb 01, 2018","256.00","262.40","262.70","255.05","27.07M","0.22"
"Jan 31, 2018","255.45","259.50","259.82","254.70","23.38M","-0.80"
"Jan 30, 2018","257.50","259.15","260.05","257.25","18.23M","-1.06"
"Jan 29, 2018","260.25","262.95","263.12","259.35","15.15M","-1.01"
"Jan 26, 2018","262.90","261.15","264.35","260.80","21.02M","0.90"
"Jan 25, 2018","260.55","261.25","264.70","260.55","18.44M","-0.33"
"Jan 24, 2018","261.40","265.75","266.10","261.40","17.52M","-1.67"
"Jan 23, 2018","265.85","268.20","268.55","264.70","14.06M","-0.17"
"Jan 22, 2018","266.30","264.15","272.05","264.15","27.73M","0.83"
"Jan 19, 2018","264.10","267.50","268.25","261.60","28.36M","-1.09"
"Jan 18, 2018","267.00","268.10","268.65","263.75","16.71M","-0.74"
"Jan 17, 2018","269.00","274.00","274.45","268.35","13.71M","-1.82"
"Jan 16, 2018","274.00","277.25","277.52","272.85","13.46M","-0.62"
