"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2018","680.60","675.60","685.20","673.72","3.84M","0.86"
"Jan 05, 2018","674.80","663.20","678.52","663.20","3.82M","1.44"
"Jan 04, 2018","665.20","678.60","679.70","662.20","5.60M","-3.03"
"Jan 03, 2018","686.00","686.80","688.20","680.92","3.39M","0.26"
"Jan 02, 2018","684.20","681.00","691.40","681.00","3.29M","-1.06"
"Dec 29, 2017","691.50","684.50","695.00","683.00","1.78M","0.88"
"Dec 28, 2017","685.50","682.50","688.50","682.50","2.18M","0.37"
"Dec 27, 2017","683.00","677.50","684.50","670.50","2.54M","1.34"
"Dec 22, 2017","674.00","674.00","678.00","672.00","3.34M","-0.15"
"Dec 21, 2017","675.00","676.00","682.50","665.00","4.13M","0.00"
"Dec 20, 2017","675.00","680.50","682.50","673.50","4.22M","-0.59"
"Dec 19, 2017","679.00","678.00","681.50","676.00","4.78M","0.30"
"Dec 18, 2017","677.00","673.00","680.05","672.50","5.46M","0.89"
"Dec 15, 2017","671.00","667.50","671.06","664.00","11.99M","0.37"
"Dec 14, 2017","668.50","658.50","672.00","658.50","8.27M","1.06"
"Dec 13, 2017","661.50","656.00","665.66","629.85","7.64M","1.15"
"Dec 12, 2017","654.00","650.50","655.50","648.00","5.58M","0.77"
"Dec 11, 2017","649.00","655.50","657.50","642.20","5.16M","-0.92"
"Dec 08, 2017","655.00","643.00","657.75","642.07","6.33M","1.95"
"Dec 07, 2017","642.50","639.00","651.06","629.85","5.90M","0.86"
"Dec 06, 2017","637.00","638.50","651.06","629.85","6.89M","-0.16"
"Dec 05, 2017","638.00","638.50","639.50","634.55","5.32M","0.39"
"Dec 04, 2017","635.50","633.00","640.75","629.50","6.18M","0.95"
"Dec 01, 2017","629.50","632.00","638.00","628.50","5.99M","0.08"
"Nov 30, 2017","629.00","622.00","629.50","611.00","9.11M","0.80"
"Nov 29, 2017","624.00","624.50","628.00","611.00","6.70M","0.48"
"Nov 28, 2017","621.00","617.00","621.12","612.00","6.10M","0.16"
"Nov 27, 2017","620.00","618.50","624.50","611.00","4.74M","0.24"
"Nov 24, 2017","618.50","617.00","624.50","611.00","3.29M","0.08"
"Nov 23, 2017","618.00","616.00","619.50","610.50","3.80M","0.08"
"Nov 22, 2017","617.50","615.50","619.50","614.00","2.65M","0.32"
"Nov 21, 2017","615.50","618.50","622.50","615.00","6.58M","-0.49"
"Nov 20, 2017","618.50","623.50","625.00","618.44","3.55M","-0.88"
"Nov 17, 2017","624.00","620.00","627.25","616.50","5.24M","0.89"
"Nov 16, 2017","618.50","610.00","623.50","604.00","6.83M","3.69"
"Nov 15, 2017","596.50","594.00","598.00","591.32","5.20M","0.34"
"Nov 14, 2017","594.50","595.00","597.00","589.50","8.38M","0.25"
"Nov 13, 2017","593.00","589.00","594.00","589.00","4.42M","0.00"
"Nov 10, 2017","593.00","601.00","601.50","591.00","4.84M","-0.84"
"Nov 09, 2017","598.00","597.00","601.00","595.36","4.35M","0.25"
"Nov 08, 2017","596.50","596.50","598.50","594.49","3.98M","0.25"
"Nov 07, 2017","595.00","602.50","602.50","593.00","3.81M","-0.92"
"Nov 06, 2017","600.50","599.50","601.50","596.50","3.39M","0.00"
"Nov 03, 2017","600.50","601.00","603.71","599.00","3.04M","0.08"
"Nov 02, 2017","600.00","593.00","602.00","589.50","5.40M","1.18"
"Nov 01, 2017","593.00","600.00","601.50","592.50","6.28M","-1.33"
"Oct 31, 2017","601.00","600.00","601.50","590.50","11.72M","1.69"
"Oct 30, 2017","591.00","592.00","594.68","589.50","5.37M","0.08"
"Oct 27, 2017","590.50","597.00","599.00","589.00","7.10M","-0.67"
"Oct 26, 2017","594.50","607.00","607.00","594.00","6.13M","-1.57"
"Oct 25, 2017","604.00","607.50","607.50","603.00","2.72M","-0.33"
"Oct 24, 2017","606.00","602.50","608.00","601.50","3.35M","0.41"
"Oct 23, 2017","603.50","611.50","611.50","601.50","3.89M","-1.15"
"Oct 20, 2017","610.50","614.00","619.12","606.86","3.94M","0.00"
"Oct 19, 2017","610.50","615.50","617.00","609.00","5.64M","-0.97"
"Oct 18, 2017","616.50","609.50","616.50","609.00","3.50M","1.48"
"Oct 17, 2017","607.50","610.00","610.00","605.50","3.11M","-0.08"
"Oct 16, 2017","608.00","611.50","611.50","606.00","5.40M","-0.08"
"Oct 13, 2017","608.50","610.00","613.50","608.00","4.88M","-0.16"
"Oct 12, 2017","609.50","604.00","611.50","604.00","3.30M","0.74"
"Oct 11, 2017","605.00","602.50","606.50","601.00","2.69M","0.67"
"Oct 10, 2017","601.00","599.50","602.00","597.50","2.94M","0.59"
"Oct 09, 2017","597.50","600.50","603.00","597.50","2.63M","-0.50"
"Oct 06, 2017","600.50","601.00","604.50","598.50","3.75M","-0.25"
"Oct 05, 2017","602.00","600.50","607.42","599.50","3.13M","-0.82"
"Oct 04, 2017","607.00","607.00","612.50","601.50","4.72M","-0.08"
"Oct 03, 2017","607.50","606.00","607.50","603.00","4.10M","0.50"
"Oct 02, 2017","604.50","603.50","604.52","598.50","0","0.42"
"Sep 29, 2017","602.00","600.00","606.00","599.00","4.75M","0.67"
"Sep 28, 2017","598.00","603.50","604.00","597.50","3.42M","-0.58"
"Sep 27, 2017","601.50","606.50","606.76","600.50","3.69M","-0.50"
"Sep 26, 2017","604.50","601.00","608.50","598.50","3.89M","0.58"
"Sep 25, 2017","601.00","599.00","602.00","596.00","2.43M","0.33"
"Sep 22, 2017","599.00","596.50","600.50","594.50","3.38M","0.67"
"Sep 21, 2017","595.00","595.50","597.85","594.50","2.57M","-0.08"
"Sep 20, 2017","595.50","597.00","599.94","594.00","6.00M","0.17"
"Sep 19, 2017","594.50","595.00","598.50","593.50","2.94M","-0.08"
"Sep 18, 2017","595.00","598.00","600.20","594.50","3.20M","-0.08"
"Sep 15, 2017","595.50","601.50","602.50","594.50","8.73M","-0.75"
"Sep 14, 2017","600.00","610.00","611.00","599.50","4.54M","-0.50"
"Sep 13, 2017","603.00","609.00","609.30","602.00","4.42M","-0.99"
"Sep 12, 2017","609.00","611.50","611.50","604.50","4.69M","0.00"
"Sep 11, 2017","609.00","609.00","611.25","607.00","4.80M","1.67"
"Sep 08, 2017","599.00","600.50","602.00","595.12","4.71M","-0.33"
"Sep 07, 2017","601.00","600.00","603.50","595.89","4.59M","0.33"
"Sep 06, 2017","599.00","602.00","602.00","594.50","11.41M","-0.75"
"Sep 05, 2017","603.50","605.50","614.50","599.75","4.51M","-0.58"
"Sep 04, 2017","607.00","605.00","610.00","601.50","2.04M","0.33"
"Sep 01, 2017","605.00","614.00","614.00","604.42","2.69M","-1.06"
"Aug 31, 2017","611.50","607.00","613.00","604.50","4.45M","1.07"
"Aug 30, 2017","605.00","606.50","609.00","604.00","2.64M","0.41"
"Aug 29, 2017","602.50","611.00","611.00","600.50","3.72M","-0.08"
"Aug 25, 2017","603.00","608.50","609.50","601.50","3.12M","-0.82"
"Aug 24, 2017","608.00","605.00","611.61","603.50","2.35M","0.50"
