"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 28, 2017","2,694.50","2,701.50","2,706.00","2,688.00","2.71M","0.34"
"Dec 27, 2017","2,685.50","2,597.50","2,699.67","2,575.00","3.19M","-0.15"
"Dec 22, 2017","2,689.50","2,672.50","2,700.00","2,672.50","1.59M","0.19"
"Dec 21, 2017","2,684.50","2,665.00","2,691.66","2,575.00","3.67M","1.07"
"Dec 20, 2017","2,656.00","2,666.50","2,679.00","2,656.00","4.52M","-0.43"
"Dec 19, 2017","2,667.50","2,660.00","2,679.50","2,575.00","3.14M","-0.24"
"Dec 18, 2017","2,674.00","2,658.50","2,679.00","2,650.50","2.81M","0.72"
"Dec 15, 2017","2,655.00","2,626.50","2,655.00","2,617.50","7.63M","0.87"
"Dec 14, 2017","2,632.00","2,623.50","2,677.34","2,575.00","3.69M","-0.42"
"Dec 13, 2017","2,643.00","2,623.50","2,677.34","2,575.00","7.12M","-0.21"
"Dec 12, 2017","2,648.50","2,637.00","2,654.50","2,622.00","3.90M","0.30"
"Dec 11, 2017","2,640.50","2,636.00","2,677.34","2,575.00","4.42M","0.19"
"Dec 08, 2017","2,635.50","2,626.50","2,640.50","2,599.50","4.76M","0.04"
"Dec 07, 2017","2,634.50","2,659.00","2,677.50","2,575.00","6.27M","-0.28"
"Dec 06, 2017","2,642.00","2,596.50","2,661.50","2,575.00","5.33M","1.36"
"Dec 05, 2017","2,606.50","2,591.50","2,623.00","2,590.50","3.79M","0.77"
"Dec 04, 2017","2,586.50","2,582.00","2,596.09","2,573.50","4.04M","0.84"
"Dec 01, 2017","2,565.00","2,565.00","2,580.50","2,560.00","5.50M","-0.14"
"Nov 30, 2017","2,568.50","2,588.00","2,654.50","2,563.50","7.01M","-0.96"
"Nov 29, 2017","2,593.50","2,625.00","2,654.50","2,563.50","5.55M","-2.13"
"Nov 28, 2017","2,650.00","2,594.50","2,654.50","2,594.50","4.94M","1.67"
"Nov 27, 2017","2,606.50","2,619.00","2,635.50","2,605.00","3.43M","-0.61"
"Nov 24, 2017","2,622.50","2,627.00","2,654.50","2,563.50","4.06M","0.29"
"Nov 23, 2017","2,615.00","2,572.00","2,618.00","2,570.50","2.80M","1.30"
"Nov 22, 2017","2,581.50","2,600.50","2,617.00","2,563.50","4.05M","-0.75"
"Nov 21, 2017","2,601.00","2,590.00","2,616.00","2,581.00","3.18M","0.46"
"Nov 20, 2017","2,589.00","2,563.50","2,603.50","2,563.50","3.45M","0.54"
"Nov 17, 2017","2,575.00","2,574.50","2,592.00","2,567.50","3.11M","-0.16"
"Nov 16, 2017","2,579.00","2,564.50","2,586.50","2,552.50","2.91M","0.70"
"Nov 15, 2017","2,561.00","2,573.00","2,590.50","2,556.00","3.94M","-0.95"
"Nov 14, 2017","2,585.50","2,580.50","2,598.00","2,577.50","2.57M","0.19"
"Nov 13, 2017","2,580.50","2,571.50","2,590.00","2,564.00","3.81M","0.82"
